  1455.0000     22.5233     56.5250      5.6973   -161.5561    -18.4335    180.1522   -420.3445  62 570
  1485.0000     22.4325     62.9583      4.4790   -127.0089    -11.5358    201.7703   -419.8253  63 570
  1515.0000     22.9760     31.6833      4.4368   -125.8127    -11.5715    211.8953   -422.9207  36 570
  1545.0000     23.0188     42.7986      5.6320   -159.7033    -14.6729    207.4551   -423.1686  51 570
  1575.0000     22.6954     58.9917      6.3210   -179.2410     -7.6450    215.2431   -421.3227  65 570
  1605.0000     22.4919     67.6590      6.0976   -172.9078      0.2578    211.1547   -420.1647  71 570
  1635.0000     22.3834     71.9062      5.4276   -153.9082      0.2941    201.6326   -419.5465  72 570
  1665.0000     22.5971     72.9250      3.5710   -101.2607     -0.2664    204.6646   -420.7608  73 570
  1695.0000     23.5005     25.0493      3.9663   -112.4691      0.2149    230.8130   -425.9254  29 570
  1725.0000     24.1824     29.8653      3.7228   -105.5650     -4.8548    234.9498   -429.8553  30 570
  1755.0000     24.8514     27.6514      4.7904   -135.8383    -20.8893    211.4439   -433.7408  36 570
  1785.0000     23.6975     45.0451      7.2775   -206.3635    -27.3108    190.5985   -427.0701  57 570
  1815.0000     22.5669     71.7042      6.7737   -192.0788    -28.8874    176.9831   -420.5952  81 570
  1845.0000     22.1475     81.8208      4.9508   -140.3877    -19.7506    195.6913   -418.2067  82 570
  1875.0000     22.4217     38.5042      4.7810   -135.5710    -15.6043    214.3310   -419.7648  47 570
  1905.0000     22.3035     62.5049      6.2910   -178.3919    -16.5468    211.4311   -419.0948  82 570
  1935.0000     21.9346     83.7083      7.1482   -202.6975     -8.0640    214.6849   -417.0070  85 570
  1965.0000     21.5390     86.4215      7.2020   -204.2236     -1.4392    216.7599   -414.7754  88 570
  1995.0000     21.1966     88.0000      5.4453   -154.4099      0.8809    202.0049   -412.8492  88 570
  2025.0000     21.5356     48.0000      3.3456    -94.8695      4.1084    205.1419   -414.7522  48 570
  2055.0000     22.7059     22.1306      3.7231   -105.5734      4.3277    238.4874   -421.3801  24 570
  2085.0000     23.7008     25.5826      3.8516   -109.2176     -1.5327    246.5490   -427.0768  26 570
  2115.0000     24.2734     27.2056      5.1769   -146.7976    -21.8131    212.0709   -430.3875  34 570
  2145.0000     22.9680     40.6660      6.5914   -186.9083    -24.4165    185.6590   -422.8853  47 570
  2175.0000     22.1683     52.3993      5.7342   -162.6028    -19.1696    191.3569   -418.3330  56 570
  2205.0000     21.9830     57.8611      5.3397   -151.4142    -19.1187    191.4633   -417.2791  61 570
  2235.0000     21.8350     62.8042      5.0398   -142.9101    -14.4314    196.6719   -416.4482  64 570
  2265.0000     21.8487     61.8125      5.4838   -155.5016    -11.4536    205.5152   -416.5195  67 570
  2295.0000     21.6917     70.2271      6.0220   -170.7617     -8.2118    206.2360   -415.6330  72 570
  2325.0000     21.5919     74.7063      6.2183   -176.3286     -3.4783    212.3779   -415.0700  81 570
  2355.0000     21.3791     84.9333      5.7194   -162.1820     -3.0138    215.1862   -413.8704  86 570
  2385.0000     21.4731     86.0000      4.2163   -119.5604      1.1300    222.6689   -414.4009  86 570
  2415.0000     22.3679     27.0000      3.2781    -92.9548      2.6109    224.1772   -419.4586  27 570
  2445.0000     23.7522     20.7451      3.2305    -91.6068     -0.9264    223.6527   -427.3735  21 570
  2475.0000     24.3342     25.6139      5.5800   -158.2289    -15.2375    212.7001   -430.7407  33 570
  2505.0000     22.9753     40.7069      6.8960   -195.5452    -20.0025    193.4433   -422.9267  48 570
  2535.0000     22.2089     53.4979      5.6241   -159.4796    -17.5569    183.5835   -418.5597  58 570
  2565.0000     22.0937     58.6167      4.4678   -126.6913    -13.8509    197.0728   -417.9030  59 570
  2595.0000     22.4113     38.9931      4.4938   -127.4295    -14.2493    209.9246   -419.7059  44 570
  2625.0000     22.4230     51.2347      5.5224   -156.5963    -16.2358    205.2843   -419.7730  59 570
  2655.0000     22.1738     62.3951      5.8003   -164.4775    -13.3453    204.3342   -418.3569  65 570
  2685.0000     21.9765     68.4174      5.8913   -167.0580    -14.4164    210.1331   -417.2429  74 570
  2715.0000     21.6160     81.3514      5.6835   -161.1629    -12.3070    218.9283   -415.2094  84 570
  2745.0000     21.6645     84.0000      4.1665   -118.1464     -1.3638    232.7134   -415.4786  84 570
  2775.0000     22.6921     23.0000      3.3923    -96.1940      3.1598    239.4311   -421.3017  23 570
  2805.0000     23.9803     23.0000      2.7590    -78.2369     -6.2663    217.8318   -428.6880  23 570
  2835.0000     24.5904     24.8396      4.5663   -129.4842    -26.8784    193.3865   -432.2276  33 570
  2865.0000     23.0205     42.0069      6.6416   -188.3311    -25.7834    176.0477   -423.1872  51 570
  2895.0000     22.1638     58.1014      5.5244   -156.6537    -17.5185    173.6503   -418.3074  63 570
  2925.0000     22.0979     63.0000      4.3800   -124.2019    -11.2956    191.4768   -417.9277  63 570
  2955.0000     22.5735     32.4757      4.0600   -115.1271     -8.7783    205.6193   -420.6267  34 570
  2985.0000     22.8599     38.3729      5.2763   -149.6183    -11.9264    205.2486   -422.2606  46 570
  3015.0000     22.5225     53.7986      6.0042   -170.2569    -10.0516    206.5852   -420.3395  61 570
  3045.0000     22.2466     66.0729      6.0660   -172.0108     -8.2011    211.9465   -418.7730  71 570
  3075.0000     22.0323     72.8104      5.3754   -152.4273     -4.2692    217.4929   -417.5586  73 570
  3105.0000     22.3398     57.9854      3.5879   -101.7402      1.7849    220.5879   -419.2982  58 570
  3135.0000     23.5919     22.0000      2.6625    -75.4995     -0.8203    217.4135   -426.4520  22 570
  3165.0000     25.1516     18.3889      2.5580    -72.5346    -12.2271    220.2953   -435.4874  20 570
  3195.0000     25.4438     25.0028      5.3370   -151.3379    -26.8763    211.9702   -437.2066  32 570
  3225.0000     23.8182     40.0896      7.2297   -205.0090    -22.1467    201.1188   -427.7642  47 570
  3255.0000     22.9446     53.3965      6.1044   -173.0997    -18.3984    193.5799   -422.7461  59 570
  3285.0000     22.6821     60.6910      4.9614   -140.6870    -14.9153    199.9977   -421.2473  61 570
  3315.0000     22.8872     43.7111      4.5106   -127.9042    -13.0068    209.1295   -422.4147  45 570
  3345.0000     23.0126     50.4007      5.3853   -152.7090    -15.4591    209.1241   -423.1326  59 570
  3375.0000     22.7167     65.8938      6.6843   -189.5438    -12.1252    211.7943   -421.4455  72 570
  3405.0000     22.2842     76.8639      6.7059   -190.1548     -4.0502    210.6500   -418.9881  80 570
  3435.0000     22.1834     80.0000      5.4436   -154.3621     -1.9122    209.0377   -418.4106  80 570
  3465.0000     22.4034     79.9819      3.6280   -102.8776      0.1037    209.3755   -419.6594  80 570
  3495.0000     23.3296     25.0625      3.6227   -102.7268      0.8005    226.2691   -424.9448  26 570
  3525.0000     24.3109     26.9764      3.3682    -95.5110     -5.5043    232.1453   -430.5991  27 570
  3555.0000     24.8399     27.9604      5.3430   -151.5097    -22.3686    201.3434   -433.6777  37 570
  3585.0000     23.2195     49.1729      7.3894   -209.5372    -26.0853    172.2941   -424.3273  65 570
  3615.0000     22.1201     80.9021      6.7023   -190.0538    -26.5695    158.4854   -418.0590  87 570
  3645.0000     21.5690     87.8431      4.8409   -137.2717    -17.8958    163.2856   -414.9410  88 570
  3675.0000     21.7444     38.9847      3.7726   -106.9780    -11.7373    185.3850   -415.9291  39 570
  3705.0000     21.8972     46.7833      5.5245   -156.6566    -12.5787    203.5945   -416.7942  60 570
  3735.0000     21.5933     80.2958      6.4529   -182.9827     -7.9774    209.7616   -415.0823  87 570
  3765.0000     21.4845     87.8854      6.2950   -178.5037     -8.3592    211.9751   -414.4675  89 570
  3795.0000     21.2316     89.9660      5.4788   -155.3609     -6.8106    214.6016   -413.0515  90 570
  3825.0000     21.4069     89.0000      3.6307   -102.9552     -0.7860    217.1379   -414.0284  89 570
  3855.0000     22.5637     22.0000      3.0676    -86.9873      1.3798    229.2883   -420.5716  22 570
  3885.0000     24.0018     21.0000      3.0372    -86.1239     -3.4375    230.4214   -428.8126  21 570
  3915.0000     24.6315     24.4986      5.3606   -152.0067    -16.8625    207.6460   -432.4662  31 570
  3945.0000     23.0534     39.0139      6.7247   -190.6898    -19.0012    174.5673   -423.3750  46 570
  3975.0000     22.1518     51.8722      5.6779   -161.0037    -15.5931    179.7770   -418.2362  56 570
  4005.0000     22.0072     56.7306      4.5147   -128.0201    -11.3146    188.7620   -417.4135  57 570
  4035.0000     22.1870     44.3319      3.9835   -112.9594    -12.7800    178.3142   -418.4371  51 570
  4065.0000     22.2156     55.1639      4.8831   -138.4683    -12.8449    193.1359   -418.5943  58 570
  4095.0000     22.1901     59.0368      5.5725   -158.0170    -10.1606    205.7919   -418.4525  61 570
  4125.0000     21.9978     64.2028      6.1476   -174.3246     -6.6105    209.1326   -417.3642  69 570
  4155.0000     21.6422     74.6069      6.1481   -174.3388     -5.3138    220.3569   -415.3579  80 570
  4185.0000     21.6479     80.0000      4.1934   -118.9089     -0.1293    219.0843   -415.3850  80 570
  4215.0000     22.6472     21.7062      3.1456    -89.1973      1.9342    214.9184   -421.0460  22 570
  4245.0000     23.8398     22.9889      3.0146    -85.4837     -4.9401    221.5927   -427.8776  23 570
  4275.0000     24.4145     26.0056      5.2549   -149.0117    -20.2858    213.2429   -431.2059  33 570
  4305.0000     23.0260     41.5910      6.9840   -198.0413    -22.2776    191.7910   -423.2175  50 570
  4335.0000     22.1817     57.4028      5.7141   -162.0322    -17.5365    180.3299   -418.4070  62 570
  4365.0000     22.1152     62.6750      4.3212   -122.5346    -12.6097    191.8352   -418.0254  63 570
  4395.0000     22.5563     33.7618      4.2054   -119.2509    -11.8127    204.1426   -420.5288  38 570
  4425.0000     22.6036     45.2458      5.5757   -158.1076    -16.3567    198.9979   -420.8011  57 570
