19.0	6795.0	288.32	40.93	1.95	129.87	308.99	95640.54	5.24	-20.0	-10.0	17.19	-22.0	-11.0
19.0	6825.0	283.63	51.26	1.9	100.35	297.8	95789.83	22.12	-20.0	-10.0	29.62	-22.0	-11.0
20.0	6855.0	284.54	54.67	2.05	103.99	308.36	95676.82	46.78	-20.0	-10.0	55.8	-22.0	-11.0
20.0	6885.0	286.91	48.1	2.23	142.55	313.9	95527.41	34.71	-20.0	-10.0	49.74	-22.0	-11.0
20.0	6915.0	289.92	41.14	2.4	198.35	321.9	95294.75	16.12	-20.0	-10.0	41.63	-22.0	-11.0
20.0	6945.0	295.6	33.9	2.55	257.62	344.0	95071.75	0.0	-20.0	-10.0	28.49	-22.0	-11.0
20.0	6975.0	301.32	28.75	2.49	305.36	368.15	94871.79	0.0	-20.0	-10.0	29.03	-22.0	-11.0
20.0	7005.0	307.13	26.51	2.28	304.92	406.87	94948.35	0.0	-20.0	-10.0	26.46	-22.0	-11.0
20.0	7035.0	309.78	31.71	2.15	265.47	443.68	95101.96	0.0	-20.0	-10.0	48.47	-22.0	-11.0
20.0	7065.0	309.64	34.89	2.01	231.3	450.87	95192.04	0.04	-20.0	-10.0	49.26	-22.0	-11.0
20.0	7095.0	304.89	37.34	2.11	201.88	413.27	95278.77	17.41	-20.0	-10.0	55.87	-22.0	-11.0
20.0	7125.0	297.14	34.57	2.07	175.22	352.4	95472.12	0.81	-20.0	-10.0	25.42	-22.0	-11.0
20.0	7155.0	288.32	40.93	1.95	129.87	308.99	95640.54	5.24	-20.0	-10.0	17.19	-22.0	-11.0
20.0	7185.0	283.63	51.26	1.9	100.35	297.8	95789.83	22.12	-20.0	-10.0	29.62	-22.0	-11.0
